,Compound,Date,Negative,Neutral,Positive,Source Account,Text,Tweets Ago
395,0.4284,Tue Jun 26 10:59:25 +0000 2018,0.121,0.65,0.229,@FoxNews,"Intern who cursed at Trump is identified, was suspended but not fired https://t.co/nMjoiUrTk7",96
396,0.4019,Tue Jun 26 10:45:42 +0000 2018,0.0,0.847,0.153,@FoxNews,"Former president George H.W. Bush welcomes service dog named Sully, shows off Bill Clinton socks https://t.co/SGMww2m9Jm",97
397,-0.296,Tue Jun 26 10:31:42 +0000 2018,0.196,0.804,0.0,@FoxNews,Republican lawmaker introduces motion asking for Maxine Waters' resignation https://t.co/cScJNqvpuS,98
398,0.1761,Tue Jun 26 10:23:04 +0000 2018,0.198,0.617,0.185,@FoxNews,"OPINION: Ten Years after Heller decision, gun rights continue trend toward more freedom, not more gun control https://t.co/47iLqCM6UT",99
399,-0.8074,Tue Jun 26 10:17:55 +0000 2018,0.675,0.325,0.0,@FoxNews,CA Fire Department Mourns Fallen Captain https://t.co/67Tv1QTjRX,100
400,-0.3595,Tue Jun 26 22:32:02 +0000 2018,0.172,0.828,0.0,@nytimes,“We have a Haring!” A Keith Haring mural comes out of hiding in Amsterdam. https://t.co/6j5TSmeoWf,1
401,-0.7096,Tue Jun 26 22:17:03 +0000 2018,0.237,0.763,0.0,@nytimes,"Senator Rand Paul has sued a neighbor who attacked him in his front yard last year, seeking damages to compensate f… https://t.co/TGaSv1AWs4",2
402,-0.3818,Tue Jun 26 22:02:03 +0000 2018,0.184,0.708,0.108,@nytimes,A famed consulting firm. A huge contract. We examine the roots of McKinsey’s disastrous gamble in South Africa. https://t.co/HXu56lhe3X,3
403,0.3182,Tue Jun 26 21:47:03 +0000 2018,0.079,0.788,0.133,@nytimes,RT @NYTMetro: Public housing successfully endured New York City’s most turbulent eras. We combed through our photo archives for forgotten i…,4
404,0.0,Tue Jun 26 21:33:37 +0000 2018,0.0,1.0,0.0,@nytimes,.@NYTSports Editor Jason Stallman scored 51.8% ... seems beatable.,5
405,-0.296,Tue Jun 26 21:31:42 +0000 2018,0.095,0.905,0.0,@nytimes,Something missing here? We removed the ⚽️s from these World Cup photos. See if you can guess where they once were.… https://t.co/lQ8dqEbLFc,6
406,-0.6249,Tue Jun 26 21:20:08 +0000 2018,0.177,0.823,0.0,@nytimes,"Remember the ""ecce homo"" painting in Spain that was called one of the worst restoration projects in modern history?… https://t.co/T4fU3CJI4L",7
407,0.6249,Tue Jun 26 21:10:06 +0000 2018,0.125,0.569,0.306,@nytimes,"Lindsay Lohan says she's in a better place now. ""I’m a normal, nice person. A good person. I don’t have any bad int… https://t.co/okC0kcCgu1",8
408,0.2023,Tue Jun 26 20:55:02 +0000 2018,0.121,0.685,0.194,@nytimes,"RT @UpshotNYT: We were looking for a fair system that encouraged attacking soccer, with a few constraints about what FIFA could realistical…",9
409,0.0,Tue Jun 26 20:51:37 +0000 2018,0.0,1.0,0.0,@nytimes,RT @MichaelPaulson: The Secret Life of Sven: How a speechless reindeer is brought to life in Broadway's “Frozen.” https://t.co/mMgHP3aqTg h…,10
410,-0.5106,Tue Jun 26 20:40:08 +0000 2018,0.29,0.58,0.13,@nytimes,Your laptop is probably dirty and gross. It might be time to clean it. https://t.co/19C67OvCaN,11
411,0.34,Tue Jun 26 20:28:05 +0000 2018,0.096,0.746,0.158,@nytimes,Republicans' hardball tactics to stop President Obama's Supreme Court nominee in 2016 paid off today with rulings o… https://t.co/GLjYVVsqdi,12
412,0.6249,Tue Jun 26 20:18:01 +0000 2018,0.0,0.788,0.212,@nytimes,"We spent 3 days with Kanye West in Wyoming. He was calm, measured, verging on beatific, and also self-aware and wil… https://t.co/9dt7ivi3Wn",13
413,0.0,Tue Jun 26 20:14:33 +0000 2018,0.0,1.0,0.0,@nytimes,Croatia eliminated Iceland from the World Cup with a 2-1 victory https://t.co/zgSMj2KQN3,14
414,0.2732,Tue Jun 26 20:08:03 +0000 2018,0.0,0.877,0.123,@nytimes,"It was an afternoon of “God, fashion and politics or God, politics and fashion, whichever” https://t.co/TRXksDGoNi",15
415,-0.2263,Tue Jun 26 19:58:04 +0000 2018,0.1,0.837,0.063,@nytimes,The arrest warrant for Rosa Parks shows that it took the police a couple of tries to settle on legal language descr… https://t.co/pHehixKGv7,16
416,0.0,Tue Jun 26 19:57:04 +0000 2018,0.0,1.0,0.0,@nytimes,Lionel Messi and Argentina took a dramatic and unlikely path to advance from the World Cup's group stage https://t.co/3duhtbFUSN,17
417,-0.1531,Tue Jun 26 19:48:08 +0000 2018,0.092,0.845,0.063,@nytimes,Iceland’s Viking Thunder Clap is meant to conjure the spirit of ancient invaders from harsh volcanic lands. But the… https://t.co/bvgJ8HUowd,18
418,0.0,Tue Jun 26 19:38:03 +0000 2018,0.0,1.0,0.0,@nytimes,"RT @NYTMetro: The congressional primary on Tuesday is merely the first of two for New York voters, who will also go to the polls in Septemb…",19
419,0.0,Tue Jun 26 19:28:03 +0000 2018,0.0,1.0,0.0,@nytimes,"In Opinion

Op-Ed columnist @michelleinbklyn writes, ""The right’s revulsion against a black president targeted by b… https://t.co/rT4bIARi90",20
420,0.4404,Tue Jun 26 19:18:07 +0000 2018,0.0,0.873,0.127,@nytimes,RT @NYTScience: We're finally starting to get a good look at the Ryugu asteroid as Japan's Hayabusa2 spacecraft slowly approaches it https:…,21
421,-0.296,Tue Jun 26 19:08:05 +0000 2018,0.136,0.864,0.0,@nytimes,China’s government has turned its censors against an unlikely target: its own economic policies https://t.co/zn0mg4U5WS,22
422,-0.4215,Tue Jun 26 18:58:05 +0000 2018,0.118,0.882,0.0,@nytimes,RT @AndrewDasNYT: So @andrewkeh found a Mexican college student who showed up in Russia with a sombrero but no match tickets. A story of op…,23
423,0.25,Tue Jun 26 18:49:05 +0000 2018,0.0,0.875,0.125,@nytimes,RT @MaggieAstor: Got a question about @nytimes political coverage? Here's your chance to ask @patrickhealynyt https://t.co/vhr3hdjnHG,24
424,0.0,Tue Jun 26 18:48:55 +0000 2018,0.149,0.702,0.149,@nytimes,"RT @peterbakernyt: In upholding travel ban, Supreme Court majority rules that president’s statutory power over immigration is not undermine…",25
425,0.0,Tue Jun 26 18:48:04 +0000 2018,0.143,0.714,0.143,@nytimes,"Sonia Sotomayor in her dissent of the Supreme Court's travel ban decision, lashed out at President Trump, quoting a… https://t.co/0160x3OYQx",26
426,0.0,Tue Jun 26 18:38:04 +0000 2018,0.0,1.0,0.0,@nytimes,Argentina must beat Nigeria or Lionel Messi’s 2018 World Cup is over. Live updates: https://t.co/yUgXY3yBCj,27
427,0.0,Tue Jun 26 18:18:04 +0000 2018,0.0,1.0,0.0,@nytimes,"RT @nytfood: The goal, according to industry analysts, is to “uncottage” cottage cheese — or, as one dairy executive put it, “Chobani it” h…",28
428,-0.4588,Tue Jun 26 18:08:02 +0000 2018,0.125,0.875,0.0,@nytimes,"In order for Iceland to advance, the team must defeat Croatia. Their World Cup fate also depends on the results of… https://t.co/UXnUAzHrsx",29
429,0.0,Tue Jun 26 18:00:50 +0000 2018,0.0,1.0,0.0,@nytimes,We deleted this earlier tweet because it should have said President Trump's nomination of Neil Gorsuch https://t.co/abjWu2doow,30
430,0.0,Tue Jun 26 17:58:06 +0000 2018,0.155,0.69,0.155,@nytimes,"With the Supreme Court's travel ban and abortion rulings, the consequences of President Trump's nomination of Neil… https://t.co/Otl1L3LT91",31
431,0.8218,Tue Jun 26 17:58:06 +0000 2018,0.087,0.607,0.306,@nytimes,"RT @NYTScience: If these researchers can find the most super of the ""super coral,"" they might be able to use it to restore threatened reefs…",32
432,-0.1027,Tue Jun 26 17:48:05 +0000 2018,0.092,0.833,0.075,@nytimes,These photos from the World Cup are missing one important element – the ball. See if you can guess where it was.… https://t.co/DNXIQHW1RS,33
433,-0.2755,Tue Jun 26 17:28:06 +0000 2018,0.095,0.905,0.0,@nytimes,An oral history of the rise and fall of New York City's public housing — because it wasn't always like this https://t.co/fPBtB36xaW,34
434,-0.6369,Tue Jun 26 17:18:07 +0000 2018,0.269,0.641,0.09,@nytimes,"David Goldblatt, who documented the oppressive racial dynamics of South Africa during apartheid and after, died on… https://t.co/4f02CnIuhI",35
435,0.4404,Tue Jun 26 17:08:04 +0000 2018,0.0,0.888,0.112,@nytimes,This is not how Argentina’s World Cup was supposed to go. The team now must beat Nigeria to have any hope of advanc… https://t.co/w9LKDY9aph,36
436,-0.743,Tue Jun 26 16:59:59 +0000 2018,0.301,0.551,0.148,@nytimes,"RT @nytopinion: In the travel ban case, the Supreme Court's 5-4 majority turned a blind eye to racism by invoking legal rules that give the…",37
437,-0.4404,Tue Jun 26 16:58:06 +0000 2018,0.132,0.868,0.0,@nytimes,RT @MitchKSmith: President Trump is not letting up on his criticism of Wisconsin-based Harley-Davidson's plans to move more production over…,38
438,0.2023,Tue Jun 26 16:43:42 +0000 2018,0.0,0.899,0.101,@nytimes,There will be important primaries or runoff elections in 7 states today. Here's what to watch for. https://t.co/VqPDDNccJK,39
439,0.6115,Tue Jun 26 16:30:51 +0000 2018,0.0,0.84,0.16,@nytimes,Uber won an appeal to regain its London taxi license. It’s a victory for efforts by its new chief executive to reva… https://t.co/QqPB9Hf6Z1,40
440,0.0258,Tue Jun 26 16:28:02 +0000 2018,0.059,0.878,0.063,@nytimes,"Sometimes, we leave sex thinking, “What exactly just happened?” We want to hear from you and your experiences with… https://t.co/2ZeVXhkOPx",41
441,-0.3412,Tue Jun 26 16:18:02 +0000 2018,0.124,0.876,0.0,@nytimes,Denmark and France finished their game with the World Cup’s first 0-0 draw. Fans weren't too pleased. https://t.co/CyYtdHZbTA,42
442,-0.3612,Tue Jun 26 16:12:13 +0000 2018,0.179,0.718,0.103,@nytimes,RT @kartpat: How We Created a Virtual Crime Scene to Investigate Syria’s #ChemicalAttack @nytgraphics #AR #AugmentedReality https://t.co/tE…,43
443,0.1154,Tue Jun 26 16:08:08 +0000 2018,0.0,0.925,0.075,@nytimes,"""We must consider not only the statements of a particular President, but also the authority of the Presidency itsel… https://t.co/hOcFbEYdTF",44
444,-0.5719,Tue Jun 26 15:58:06 +0000 2018,0.188,0.812,0.0,@nytimes,"“Why do you hate us?” a man doing yard work asked.
“Because you’re Mexicans,” the woman said.
https://t.co/JYR4GUsuDL",45
445,0.0,Tue Jun 26 15:48:07 +0000 2018,0.0,1.0,0.0,@nytimes,The murals started appearing quietly in Paris last week. Now they're confirmed as the work of Banksy — and the race… https://t.co/4Hu0vvtS2p,46
446,0.3182,Tue Jun 26 15:38:05 +0000 2018,0.0,0.887,0.113,@nytimes,"Coaching a World Cup team has left less time for Heimir Hallgrimsson’s original job, looking after people’s teeth i… https://t.co/N1VHK5SOvb",47
447,0.7096,Tue Jun 26 15:32:37 +0000 2018,0.105,0.544,0.351,@nytimes,"The Supreme Court overruled Korematsu v. United States, which endorsed the detention of Japanese-Americans during W… https://t.co/BCfSr0Kf3f",48
448,0.0,Tue Jun 26 15:28:04 +0000 2018,0.0,1.0,0.0,@nytimes,Meet Colorado’s new single-issue voters: the cannabis community https://t.co/zSHQXhQnrW,49
449,0.0258,Tue Jun 26 15:18:06 +0000 2018,0.209,0.622,0.169,@nytimes,"Reality Winner, the first person prosecuted by the Trump administration on charges of leaking classified informatio… https://t.co/QpTRtEF5PL",50
450,-0.2023,Tue Jun 26 15:10:39 +0000 2018,0.104,0.896,0.0,@nytimes,"RT @UpshotNYT: “If we were to pay what we need to pay people to make a living in San Francisco, a $10 hamburger would be a $20 hamburger, a…",51
451,0.0,Tue Jun 26 14:58:03 +0000 2018,0.0,1.0,0.0,@nytimes,"RT @nytopinion: What if Trump and Putin went on a date? Animator @plymptoons imagines the scene in Episode 2 of ""Trump Bites."" https://t.co…",52
452,-0.4019,Tue Jun 26 14:44:09 +0000 2018,0.234,0.632,0.134,@nytimes,"When the Supreme Court heard arguments on President Trump's travel ban, here are some of the questions the justices… https://t.co/KuYQsHmiin",53
453,0.4404,Tue Jun 26 14:38:01 +0000 2018,0.0,0.804,0.196,@nytimes,Some companies are starting to offer student loan payment benefits in response to financial challenges facing young… https://t.co/WlK8UyPbaQ,54
454,0.0,Tue Jun 26 14:34:45 +0000 2018,0.17,0.66,0.17,@nytimes,RT @nytgraphics: The Supreme Court upheld President Trump's travel ban. How the justices voted: https://t.co/9CtvagjiMt https://t.co/6uTTcI…,55
455,0.0,Tue Jun 26 14:26:30 +0000 2018,0.149,0.702,0.149,@nytimes,"Breaking News: President Trump’s travel ban is lawful, the Supreme Court ruled. The 5-4 decision is a major stateme… https://t.co/C2NPLBrtAz",56
456,-0.3818,Tue Jun 26 14:25:32 +0000 2018,0.261,0.588,0.151,@nytimes,"Breaking News: The Supreme Court blocked a California law requiring ""crisis pregnancy centers"" to tell women about… https://t.co/i1BdTlcHad",57
457,0.0,Tue Jun 26 14:18:06 +0000 2018,0.0,1.0,0.0,@nytimes,"RT @taffyakner: I went to the woods because I wanted to live deliberately, but also to visit @jonathan_franzen. My profile @NYTmag is up: h…",58
458,0.0,Tue Jun 26 14:10:34 +0000 2018,0.0,1.0,0.0,@nytimes,"When Pedro Cabrita Reis became an international art star, he had few peers from Portugal. His collecting habit help… https://t.co/cPH9bNgwFK",59
459,0.5859,Tue Jun 26 14:00:14 +0000 2018,0.0,0.84,0.16,@nytimes,"Denmark takes on France, and needs a win or draw to advance to the knockout round. Follow here for live updates: https://t.co/hdA4Pw5B2W",60
460,-0.2263,Tue Jun 26 13:45:06 +0000 2018,0.091,0.909,0.0,@nytimes,A judge threw out a lawsuit brought by San Francisco and Oakland against fossil fuel companies over the costs of de… https://t.co/o1KR1RUvxj,61
461,0.0,Tue Jun 26 13:31:54 +0000 2018,0.0,1.0,0.0,@nytimes,President Trump has often lauded Harley-Davidson as a U.S. icon and job creator. Now he's lashing out over its plan… https://t.co/vidnQ15aNi,62
462,-0.4215,Tue Jun 26 13:30:08 +0000 2018,0.214,0.677,0.109,@nytimes,"“Who is this stupid God?"" The remarks of President Rodrigo Duterte startled even some of his supporters in the Phil… https://t.co/RVnlIs2T87",63
463,0.4404,Tue Jun 26 13:15:02 +0000 2018,0.0,0.868,0.132,@nytimes,"Lindsay Lohan is turning 32 in July. For the first time in her life, she says she feels safe. https://t.co/Nxr3qg4UD8",64
464,0.0,Tue Jun 26 13:00:12 +0000 2018,0.0,1.0,0.0,@nytimes,Morning Briefing: Here's what you need to know to start your day https://t.co/DlTkfPsiV3 https://t.co/9FRqQfotwf,65
465,0.0,Tue Jun 26 12:45:06 +0000 2018,0.0,1.0,0.0,@nytimes,"A new version of the 1040 income tax form may be postcard-size, but smaller is not necessarily simpler https://t.co/y85VPje5ai",66
466,0.1154,Tue Jun 26 12:15:08 +0000 2018,0.112,0.758,0.13,@nytimes,Technology is fast changing how people with disabilities travel. But the advantages often stop at the door of the p… https://t.co/W9A4OVgfUY,67
467,0.0,Tue Jun 26 12:00:06 +0000 2018,0.0,1.0,0.0,@nytimes,This item is the most frequently found type of trash littering our beaches. Can you guess what it is? https://t.co/TFlIzyXHJ9,68
468,-0.34,Tue Jun 26 11:45:06 +0000 2018,0.112,0.888,0.0,@nytimes,"So far, the Pawnee Fire has burned thousands of acres in Northern California, razing several homes and forcing hund… https://t.co/rKN6wKaVYP",69
469,-0.1531,Tue Jun 26 11:30:13 +0000 2018,0.078,0.922,0.0,@nytimes,No heat. Leaks. Mold and pests. New York City public housing has become synonymous with dilapidation. But it wasn’t… https://t.co/9QWo2z4WoE,70
470,0.0,Tue Jun 26 11:30:12 +0000 2018,0.0,1.0,0.0,@nytimes,"Jimmy Fallon responds to President Trump: ""You’re the president! Why are you tweeting at me?” Our late-night roundu… https://t.co/A9xSjlRKT2",71
471,0.0,Tue Jun 26 11:15:09 +0000 2018,0.0,1.0,0.0,@nytimes,A New York Times investigation found that pregnancy discrimination is systematic and pervasive inside America’s big… https://t.co/KZMvzd9Ah1,72
472,0.0,Tue Jun 26 11:14:04 +0000 2018,0.0,1.0,0.0,@nytimes,"RT @andrewkeh: There are hundreds of thousands of soccer fans in Russia right now. They must all have a story to tell. Here's one, about wh…",73
473,0.0772,Tue Jun 26 11:00:03 +0000 2018,0.0,0.947,0.053,@nytimes,"“I see mothers bury their sons,” Antwon Rose II wrote in a poem. “I want my mom to never feel that pain.” The poem… https://t.co/bbPTXD2wwK",74
474,0.0,Tue Jun 26 10:45:05 +0000 2018,0.0,1.0,0.0,@nytimes,The group stage of the World Cup is almost over. Here's how teams can advance to the round of 16. https://t.co/HF3UYHhybi,75
475,-0.2263,Tue Jun 26 10:30:07 +0000 2018,0.226,0.584,0.191,@nytimes,A rift in the Democratic party has opened over whether stoking anti-Trump outrage is helping or undermining its pro… https://t.co/PBoDtUsvCs,76
476,0.0,Tue Jun 26 10:15:06 +0000 2018,0.0,1.0,0.0,@nytimes,Here are a few things to watch out for today as voters head to the polls in 7 states https://t.co/f5yFw2FO8a,77
477,0.0,Tue Jun 26 10:00:08 +0000 2018,0.0,1.0,0.0,@nytimes,Morning Briefing: Here's what you need to know to start your day https://t.co/aeN8TNIbDg https://t.co/LxIAVvILIZ,78
478,-0.6486,Tue Jun 26 09:45:03 +0000 2018,0.223,0.777,0.0,@nytimes,"A video showed a woman in California unleashing a diatribe against Mexicans, calling them rapists, animals and drug… https://t.co/9chAU4wVJj",79
479,0.0,Tue Jun 26 09:40:05 +0000 2018,0.0,1.0,0.0,@nytimes,"Who, exactly, is ISIS? That question fuels our podcast ""Caliphate."" The final episode is out, and you can listen to… https://t.co/tbZshTKDO8",80
480,0.0,Tue Jun 26 09:15:05 +0000 2018,0.0,1.0,0.0,@nytimes,Sometimes spiders ride the wind https://t.co/ALoZvV1wi1,81
481,-0.5574,Tue Jun 26 09:00:07 +0000 2018,0.267,0.644,0.089,@nytimes,The latest discontented group to upset the Chinese Communist Party's image of dominance? Army veterans. https://t.co/ISJk9G6Lzh,82
482,-0.3875,Tue Jun 26 08:43:52 +0000 2018,0.134,0.866,0.0,@nytimes,"""I don't know how it works and I don't care. Never eating instant ramen any other way again."" https://t.co/pZGzyGUHjj",83
483,-0.25,Tue Jun 26 08:27:06 +0000 2018,0.111,0.889,0.0,@nytimes,"Erdogan must now face Turkey's troubled economy, but his increasingly authoritarian and anti-Western bent is aliena… https://t.co/x7gitBjWeX",84
484,0.0,Tue Jun 26 08:18:42 +0000 2018,0.0,1.0,0.0,@nytimes,Hedge funds and private-equity firms are pouring money into large personal-injury cases even as scrutiny of the bus… https://t.co/uaGkMk5nqP,85
485,0.7579,Tue Jun 26 08:02:04 +0000 2018,0.0,0.764,0.236,@nytimes,A Sri Lankan port is one of the most vivid examples of China’s ambitious use of loans and aid to gain influence aro… https://t.co/CkktD1yVWo,86
486,-0.7184,Tue Jun 26 07:46:02 +0000 2018,0.25,0.75,0.0,@nytimes,"RT @nytimesworld: Turkey is facing an array of economic troubles, an increasingly disgruntled populace and troubled relations with its West…",87
487,-0.3612,Tue Jun 26 07:32:02 +0000 2018,0.179,0.821,0.0,@nytimes,Harley-Davidson will shift some U.S. production abroad to avoid European Union tariffs imposed in retaliation to Pr… https://t.co/wukFSxrqVr,88
488,0.0,Tue Jun 26 07:17:02 +0000 2018,0.0,1.0,0.0,@nytimes,"RT @coopnytimes: As Simon Rattle's 16 years at the helm of the @BerlinPhil comes to a close, you can watch and listen to some of the high p…",89
489,0.0258,Tue Jun 26 07:02:01 +0000 2018,0.0,0.939,0.061,@nytimes,"Following a journey that started in 2014, Japan's Hayabusa2 spacecraft will reach the Ryugu asteroid on Wednesday t… https://t.co/vRVf3Fj4ik",90
490,0.4215,Tue Jun 26 06:49:27 +0000 2018,0.0,0.741,0.259,@nytimes,Heathrow Airport Expansion Is Approved by U.K. Lawmakers https://t.co/GgK4oDU7zN,91
491,-0.5653,Tue Jun 26 06:32:04 +0000 2018,0.22,0.679,0.102,@nytimes,RT @nytimesworld: 500 died. 50 villages destroyed. Tens of thousands displaced. Yet this is not a war zone. It is farm country in Nigeria w…,92
492,-0.4019,Tue Jun 26 06:02:01 +0000 2018,0.13,0.87,0.0,@nytimes,"RT @joecoscarelli: scream therapy, art therapy, retail therapy, group therapy, nature therapy and more w @joncaramanica and Kanye West, who…",93
493,0.6486,Tue Jun 26 05:32:06 +0000 2018,0.0,0.791,0.209,@nytimes,"RT @grynbaum: Sean Spicer planning a TV show in which he meets ""interesting and thoughtful public figures for a drink and some lite convers…",94
494,-0.3182,Tue Jun 26 05:15:42 +0000 2018,0.095,0.905,0.0,@nytimes,"""If export markets get shut off, I could see us getting to the point where we’re dumping our milk in the fields,"" s… https://t.co/WXn2omVEGb",95
495,0.0,Tue Jun 26 04:58:28 +0000 2018,0.0,1.0,0.0,@nytimes,A plan to build an AirTrain between Manhattan and La Guardia Airport is inching forward. But New Yorkers are mockin… https://t.co/DhaNCPwTVG,96
496,0.3818,Tue Jun 26 04:42:03 +0000 2018,0.078,0.781,0.141,@nytimes,"5 years ago, the Supreme Court struck down a key part of the Voting Rights Act. Since then, it's become harder to v… https://t.co/c0bBZGH9Nx",97
497,0.0,Tue Jun 26 04:22:04 +0000 2018,0.0,1.0,0.0,@nytimes,"RT @nytopinion: In Episode One of @realtrumpbites, our satirical video cartoon series, animator @plymptoons zeroes in on Trump's excessive…",98
498,0.0,Tue Jun 26 04:11:25 +0000 2018,0.0,1.0,0.0,@nytimes,Five Takeaways From Turkey’s Election https://t.co/TxM7EvEPpn,99
499,-0.5267,Tue Jun 26 04:02:02 +0000 2018,0.167,0.833,0.0,@nytimes,"Amid increasing concerns about privacy violations, Orlando city officials decide to end a pilot program that used A… https://t.co/d7UClmJN78",100
